lemma_id	lemma	stem_class	gender	cell	corpus_count	freq_band	core_rank	expected_form	attested_forms	agreement
151749	pratāpa	a-stem	Masc	Nom.Sing	27	100-999	4103	pratApaH	pratāpaḥ|pratāpā	variant
151749	pratāpa	a-stem	Masc	Nom.Dual	2	100-999	4103	pratApO	pratāpau	match
151749	pratāpa	a-stem	Masc	Nom.Plur	2	100-999	4103	pratApAH	pratāpāḥ	match
151749	pratāpa	a-stem	Masc	Acc.Sing	11	100-999	4103	pratApam	pratāpam	match
151749	pratāpa	a-stem	Masc	Acc.Plur	1	100-999	4103	pratApAn	pratāpān	match
151749	pratāpa	a-stem	Masc	Ins.Sing	20	100-999	4103	pratApena	pratāpena	match
151749	pratāpa	a-stem	Masc	Ins.Plur	4	100-999	4103	pratApEH	pratāpaiḥ	match
151749	pratāpa	a-stem	Masc	Abl.Sing	7	100-999	4103	pratApAd|pratApAt	pratāpāt	match
151749	pratāpa	a-stem	Masc	Gen.Sing	2	100-999	4103	pratApasya	pratāpasya	match
151749	pratāpa	a-stem	Masc	Loc.Sing	3	100-999	4103	pratApe	pratāpe	match
56894	udyama	a-stem	Masc	Nom.Sing	45	100-999	4107	udyamaH	udyamaḥ|udyamam|udyamā	variant
56894	udyama	a-stem	Masc	Nom.Dual	1	100-999	4107	udyamO	udyamau	match
56894	udyama	a-stem	Masc	Nom.Plur	12	100-999	4107	udyamAH	udyamāḥ	match
56894	udyama	a-stem	Masc	Acc.Sing	25	100-999	4107	udyamam	udyamam|udyamām	variant
56894	udyama	a-stem	Masc	Acc.Dual	3	100-999	4107	udyamO	udyamau	match
56894	udyama	a-stem	Masc	Ins.Sing	6	100-999	4107	udyamena	udyamena	match
56894	udyama	a-stem	Masc	Ins.Plur	3	100-999	4107	udyamEH	udyamaiḥ	match
56894	udyama	a-stem	Masc	Abl.Sing	4	100-999	4107	udyamAd|udyamAt	udyamāt	match
56894	udyama	a-stem	Masc	Gen.Plur	1	100-999	4107	udyamAnAm	udyamānām	match
56894	udyama	a-stem	Masc	Loc.Sing	9	100-999	4107	udyame	udyame	match
56894	udyama	a-stem	Masc	Loc.Plur	1	100-999	4107	udyamezu	udyameṣu	match
121160	vyāhṛti	i-stem	Fem	Nom.Sing	20	100-999	4108	vyAhftiH	vyāhṛtiḥ	match
121160	vyāhṛti	i-stem	Fem	Nom.Plur	51	100-999	4108	vyAhftayaH	vyāhṛtayaḥ|vyāhṛtīḥ	variant
121160	vyāhṛti	i-stem	Fem	Acc.Sing	13	100-999	4108	vyAhftim	vyāhṛtim	match
121160	vyāhṛti	i-stem	Fem	Acc.Dual	1	100-999	4108	vyAhftI	vyāhṛtī	match
121160	vyāhṛti	i-stem	Fem	Acc.Plur	63	100-999	4108	vyAhftIH	vyāhṛtīḥ	match
121160	vyāhṛti	i-stem	Fem	Ins.Sing	6	100-999	4108	vyAhftyA	vyāhṛtyā	match
121160	vyāhṛti	i-stem	Fem	Ins.Dual	1	100-999	4108	vyAhftiByAm	vyāhṛtībhyām	mismatch
121160	vyāhṛti	i-stem	Fem	Ins.Plur	116	100-999	4108	vyAhftiBiH	vyāhṛtibhiḥ|vyāhṛtībhiḥ	variant
121160	vyāhṛti	i-stem	Fem	Abl.Plur	1	100-999	4108	vyAhftiByaH	vyāhṛtibhyaḥ	match
121160	vyāhṛti	i-stem	Fem	Gen.Plur	3	100-999	4108	vyAhftInAm	vyāhṛtīnām	match
121160	vyāhṛti	i-stem	Fem	Loc.Sing	1	100-999	4108	vyAhftO|vyAhftyAm	vyāhṛtau	match
121160	vyāhṛti	i-stem	Fem	Loc.Plur	3	100-999	4108	vyAhftizu	vyāhṛtīṣu|vyāhṛtiṣu	variant
22173	abhijana	a-stem	Masc	Nom.Sing	12	100-999	4109	aBijanaH	abhijanaḥ	match
22173	abhijana	a-stem	Masc	Nom.Dual	1	100-999	4109	aBijanO	abhijanau	match
22173	abhijana	a-stem	Masc	Nom.Plur	1	100-999	4109	aBijanAH	abhijanāḥ	match
22173	abhijana	a-stem	Masc	Acc.Sing	10	100-999	4109	aBijanam	abhijanam	match
22173	abhijana	a-stem	Masc	Acc.Plur	2	100-999	4109	aBijanAn	abhijanān|abhijanāni	variant
22173	abhijana	a-stem	Masc	Ins.Sing	20	100-999	4109	aBijanena	abhijanena	match
22173	abhijana	a-stem	Masc	Dat.Sing	1	100-999	4109	aBijanAya	abhijanāya	match
22173	abhijana	a-stem	Masc	Abl.Sing	4	100-999	4109	aBijanAd|aBijanAt	abhijanāt|abhijanataḥ	variant
22173	abhijana	a-stem	Masc	Gen.Sing	8	100-999	4109	aBijanasya	abhijanasya	match
22173	abhijana	a-stem	Masc	Loc.Sing	3	100-999	4109	aBijane	abhijane	match
22173	abhijana	a-stem	Masc	Voc.Sing	2	100-999	4109	aBijana	abhijanaiḥ	mismatch
7929	adhikaraṇa	a-stem	Neut	Nom.Sing	30	100-999	4110	aDikaraRam	adhikaraṇam|adhikaraṇaḥ	variant
7929	adhikaraṇa	a-stem	Neut	Nom.Plur	5	100-999	4110	aDikaraRAni	adhikaraṇāni	match
7929	adhikaraṇa	a-stem	Neut	Acc.Sing	8	100-999	4110	aDikaraRam	adhikaraṇam	match
7929	adhikaraṇa	a-stem	Neut	Acc.Plur	2	100-999	4110	aDikaraRAni	adhikaraṇāni|adhikaraṇāḥ	variant
7929	adhikaraṇa	a-stem	Neut	Ins.Sing	6	100-999	4110	aDikaraRena	adhikaraṇena	match
7929	adhikaraṇa	a-stem	Neut	Ins.Plur	3	100-999	4110	aDikaraREH	adhikaraṇaiḥ	match
7929	adhikaraṇa	a-stem	Neut	Gen.Sing	1	100-999	4110	aDikaraRasya	adhikaraṇasya	match
7929	adhikaraṇa	a-stem	Neut	Gen.Dual	1	100-999	4110	aDikaraRayoH	adhikaraṇayoḥ	match
7929	adhikaraṇa	a-stem	Neut	Gen.Plur	4	100-999	4110	aDikaraRAnAm	adhikaraṇānām	match
7929	adhikaraṇa	a-stem	Neut	Loc.Sing	25	100-999	4110	aDikaraRe	adhikaraṇe	match
7929	adhikaraṇa	a-stem	Neut	Loc.Dual	1	100-999	4110	aDikaraRayoH	adhikaraṇayoḥ	match
7929	adhikaraṇa	a-stem	Neut	Loc.Plur	6	100-999	4110	aDikaraRezu	adhikaraṇeṣu	match
62085	āgā	ā-stem	Fem	Nom.Sing	2	100-999	4111	AgAH	āgā	mismatch
62085	āgā	ā-stem	Fem	Nom.Plur	3	100-999	4111	AgAH	āgāḥ	match
62085	āgā	ā-stem	Fem	Acc.Sing	8	100-999	4111	AgAm	āgām	match
62085	āgā	ā-stem	Fem	Ins.Sing	4	100-999	4111	AgA	āgayā	mismatch
62085	āgā	ā-stem	Fem	Gen.Plur	1	100-999	4111	AgAm	āgānām	mismatch
50912	cāturvarṇya	a-stem	Neut	Nom.Sing	22	100-999	4113	cAturvarRyam	cāturvarṇyam	match
50912	cāturvarṇya	a-stem	Neut	Acc.Sing	13	100-999	4113	cAturvarRyam	cāturvarṇyam	match
50912	cāturvarṇya	a-stem	Neut	Ins.Sing	3	100-999	4113	cAturvarRyena	cāturvarṇyena	match
50912	cāturvarṇya	a-stem	Neut	Abl.Sing	2	100-999	4113	cAturvarRyAd|cAturvarRyAt	cāturvarṇyāt	match
50912	cāturvarṇya	a-stem	Neut	Gen.Sing	35	100-999	4113	cAturvarRyasya	cāturvarṇyasya	match
50912	cāturvarṇya	a-stem	Neut	Loc.Sing	10	100-999	4113	cAturvarRye	cāturvarṇye	match
50912	cāturvarṇya	a-stem	Neut	Loc.Plur	1	100-999	4113	cAturvarRyezu	cāturvarṇyeṣu	match
23311	kitava	a-stem	Masc	Nom.Sing	32	100-999	4116	kitavaH	kitavaḥ	match
23311	kitava	a-stem	Masc	Nom.Plur	18	100-999	4116	kitavAH	kitavāḥ|kitavāsaḥ	variant
23311	kitava	a-stem	Masc	Acc.Sing	11	100-999	4116	kitavam	kitavam	match
23311	kitava	a-stem	Masc	Acc.Plur	4	100-999	4116	kitavAn	kitavān	match
23311	kitava	a-stem	Masc	Ins.Sing	2	100-999	4116	kitavena	kitavena	match
23311	kitava	a-stem	Masc	Ins.Plur	11	100-999	4116	kitavEH	kitavaiḥ	match
23311	kitava	a-stem	Masc	Abl.Sing	1	100-999	4116	kitavAd|kitavAt	kitavāt	match
23311	kitava	a-stem	Masc	Abl.Plur	1	100-999	4116	kitaveByaH	kitavebhyaḥ	match
23311	kitava	a-stem	Masc	Gen.Sing	8	100-999	4116	kitavasya	kitavasya	match
23311	kitava	a-stem	Masc	Gen.Plur	5	100-999	4116	kitavAnAm	kitavānām	match
23311	kitava	a-stem	Masc	Loc.Sing	1	100-999	4116	kitave	kitave	match
23311	kitava	a-stem	Masc	Loc.Plur	2	100-999	4116	kitavezu	kitaveṣu	match
23311	kitava	a-stem	Masc	Voc.Sing	11	100-999	4116	kitava	kitavaiḥ|kitava	variant
135428	kṣāra	a-stem	Masc	Nom.Sing	110	1000+	4117	kzAraH	kṣāraḥ|kṣāram	variant
135428	kṣāra	a-stem	Masc	Nom.Dual	8	1000+	4117	kzArO	kṣārau	match
135428	kṣāra	a-stem	Masc	Nom.Plur	35	1000+	4117	kzArAH	kṣārāḥ|kṣārāṇi	variant
135428	kṣāra	a-stem	Masc	Acc.Sing	81	1000+	4117	kzAram	kṣāram	match
135428	kṣāra	a-stem	Masc	Acc.Dual	6	1000+	4117	kzArO	kṣārau	match
135428	kṣāra	a-stem	Masc	Acc.Plur	12	1000+	4117	kzArAn	kṣārān	match
135428	kṣāra	a-stem	Masc	Ins.Sing	46	1000+	4117	kzAreRa	kṣāreṇa	match
135428	kṣāra	a-stem	Masc	Ins.Dual	3	1000+	4117	kzArAByAm	kṣārābhyām	match
135428	kṣāra	a-stem	Masc	Ins.Plur	64	1000+	4117	kzArEH	kṣāraiḥ	match
135428	kṣāra	a-stem	Masc	Abl.Sing	4	1000+	4117	kzArAd|kzArAt	kṣārāt	match
135428	kṣāra	a-stem	Masc	Gen.Sing	10	1000+	4117	kzArasya	kṣārasya	match
135428	kṣāra	a-stem	Masc	Gen.Dual	2	1000+	4117	kzArayoH	kṣārayoḥ	match
135428	kṣāra	a-stem	Masc	Gen.Plur	3	1000+	4117	kzArARAm	kṣārāṇām	match
135428	kṣāra	a-stem	Masc	Loc.Sing	7	1000+	4117	kzAre	kṣāre	match
135428	kṣāra	a-stem	Masc	Loc.Plur	1	1000+	4117	kzArezu	kṣāreṣu	match
135429	kṣāra	a-stem	Neut	Nom.Sing	39	1000+	4117	kzAram	kṣāram	match
135429	kṣāra	a-stem	Neut	Nom.Plur	1	1000+	4117	kzArARi	kṣārāḥ	mismatch
135429	kṣāra	a-stem	Neut	Acc.Sing	10	1000+	4117	kzAram	kṣāram	match
135429	kṣāra	a-stem	Neut	Ins.Sing	6	1000+	4117	kzAreRa	kṣāreṇa	match
135429	kṣāra	a-stem	Neut	Ins.Plur	5	1000+	4117	kzArEH	kṣāraiḥ	match
135429	kṣāra	a-stem	Neut	Gen.Sing	1	1000+	4117	kzArasya	kṣārasya	match
135429	kṣāra	a-stem	Neut	Loc.Sing	9	1000+	4117	kzAre	kṣāre	match
81870	lubdhaka	a-stem	Masc	Nom.Sing	54	100-999	4118	lubDakaH	lubdhakaḥ	match
81870	lubdhaka	a-stem	Masc	Nom.Plur	8	100-999	4118	lubDakAH	lubdhakāḥ	match
81870	lubdhaka	a-stem	Masc	Acc.Sing	4	100-999	4118	lubDakam	lubdhakam	match
81870	lubdhaka	a-stem	Masc	Acc.Plur	2	100-999	4118	lubDakAn	lubdhakān	match
81870	lubdhaka	a-stem	Masc	Ins.Sing	10	100-999	4118	lubDakena	lubdhakena	match
81870	lubdhaka	a-stem	Masc	Ins.Plur	10	100-999	4118	lubDakEH	lubdhakaiḥ	match
81870	lubdhaka	a-stem	Masc	Gen.Sing	4	100-999	4118	lubDakasya	lubdhakasya	match
81870	lubdhaka	a-stem	Masc	Loc.Sing	2	100-999	4118	lubDake	lubdhake	match
81870	lubdhaka	a-stem	Masc	Voc.Sing	6	100-999	4118	lubDaka	lubdhakaiḥ	mismatch
28785	nīlotpala	a-stem	Neut	Nom.Sing	11	100-999	4119	nIlotpalam	nīlotpalam	match
28785	nīlotpala	a-stem	Neut	Nom.Dual	1	100-999	4119	nIlotpale	nīlotpale	match
28785	nīlotpala	a-stem	Neut	Nom.Plur	2	100-999	4119	nIlotpalAni	nīlotpalāni	match
28785	nīlotpala	a-stem	Neut	Acc.Sing	5	100-999	4119	nIlotpalam	nīlotpalam	match
28785	nīlotpala	a-stem	Neut	Acc.Plur	4	100-999	4119	nIlotpalAni	nīlotpalāni	match
28785	nīlotpala	a-stem	Neut	Ins.Sing	1	100-999	4119	nIlotpalena	nīlotpalena	match
28785	nīlotpala	a-stem	Neut	Ins.Plur	7	100-999	4119	nIlotpalEH	nīlotpalaiḥ	match
28785	nīlotpala	a-stem	Neut	Gen.Sing	2	100-999	4119	nIlotpalasya	nīlotpalasya	match
28785	nīlotpala	a-stem	Neut	Gen.Plur	2	100-999	4119	nIlotpalAnAm	nīlotpalānām	match
28785	nīlotpala	a-stem	Neut	Loc.Sing	1	100-999	4119	nIlotpale	nīlotpale	match
71545	ruj	consonant-stem	Masc	Nom.Sing	144	100-999	4120	rug|ruk	ruj|_	mismatch
71545	ruj	consonant-stem	Masc	Nom.Dual	4	100-999	4120	rujO	_	mismatch
71545	ruj	consonant-stem	Masc	Nom.Plur	68	100-999	4120	rujaH	_|rujaḥ	variant
71545	ruj	consonant-stem	Masc	Acc.Sing	96	100-999	4120	rujam	_|rujam	variant
71545	ruj	consonant-stem	Masc	Acc.Plur	51	100-999	4120	rujaH	rujaḥ|_	variant
71545	ruj	consonant-stem	Masc	Ins.Sing	15	100-999	4120	rujA	rujā	match
71545	ruj	consonant-stem	Masc	Dat.Sing	3	100-999	4120	ruje	_	mismatch
71545	ruj	consonant-stem	Masc	Gen.Sing	3	100-999	4120	rujaH	_	mismatch
71545	ruj	consonant-stem	Masc	Gen.Plur	20	100-999	4120	rujAm	rujām	match
71545	ruj	consonant-stem	Masc	Loc.Sing	18	100-999	4120	ruji	_|ruji	variant
71545	ruj	consonant-stem	Masc	Loc.Dual	1	100-999	4120	rujoH	_	mismatch
71545	ruj	consonant-stem	Masc	Loc.Plur	1	100-999	4120	rukzu	_	mismatch
126804	śaitya	a-stem	Neut	Nom.Sing	34	100-999	4121	SEtyam	śaityam|śaityaḥ|śaityā	variant
126804	śaitya	a-stem	Neut	Nom.Plur	3	100-999	4121	SEtyAni	śaityāni	match
126804	śaitya	a-stem	Neut	Acc.Sing	15	100-999	4121	SEtyam	śaityam	match
126804	śaitya	a-stem	Neut	Ins.Sing	1	100-999	4121	SEtyena	śaityena	match
126804	śaitya	a-stem	Neut	Abl.Sing	27	100-999	4121	SEtyAd|SEtyAt	śaityāt	match
126804	śaitya	a-stem	Neut	Loc.Sing	1	100-999	4121	SEtye	śaitye	match
126804	śaitya	a-stem	Neut	Loc.Plur	1	100-999	4121	SEtyezu	śaityeṣu	match
29434	samāna	a-stem	Masc	Nom.Sing	68	100-999	4122	samAnaH	samānaḥ	match
29434	samāna	a-stem	Masc	Nom.Dual	1	100-999	4122	samAnO	samānau	match
29434	samāna	a-stem	Masc	Nom.Plur	3	100-999	4122	samAnAH	samānāḥ	match
29434	samāna	a-stem	Masc	Acc.Sing	6	100-999	4122	samAnam	samānam	match
29434	samāna	a-stem	Masc	Ins.Sing	6	100-999	4122	samAnena	samānena	match
29434	samāna	a-stem	Masc	Ins.Plur	1	100-999	4122	samAnEH	samānaiḥ	match
29434	samāna	a-stem	Masc	Dat.Sing	7	100-999	4122	samAnAya	samānāya	match
29434	samāna	a-stem	Masc	Abl.Sing	1	100-999	4122	samAnAd|samAnAt	samānāt	match
29434	samāna	a-stem	Masc	Gen.Sing	2	100-999	4122	samAnasya	samānasya	match
29434	samāna	a-stem	Masc	Gen.Plur	1	100-999	4122	samAnAnAm	samānānām	match
29434	samāna	a-stem	Masc	Loc.Sing	17	100-999	4122	samAne	samāne	match
29434	samāna	a-stem	Masc	Voc.Sing	2	100-999	4122	samAna	samāna|samānaiḥ	variant
127259	śūlin	consonant-stem	Masc	Nom.Sing	18	100-999	4125	SUlI	śūlī	match
127259	śūlin	consonant-stem	Masc	Acc.Sing	16	100-999	4125	SUlinam	śūlinam	match
127259	śūlin	consonant-stem	Masc	Ins.Sing	14	100-999	4125	SUlinA	śūlinā	match
127259	śūlin	consonant-stem	Masc	Ins.Plur	1	100-999	4125	SUliBiH	śūlibhiḥ	match
127259	śūlin	consonant-stem	Masc	Dat.Sing	16	100-999	4125	SUline	śūline	match
127259	śūlin	consonant-stem	Masc	Abl.Sing	1	100-999	4125	SUlinaH	śūlinaḥ	match
127259	śūlin	consonant-stem	Masc	Gen.Sing	42	100-999	4125	SUlinaH	śūlinaḥ	match
127259	śūlin	consonant-stem	Masc	Gen.Plur	2	100-999	4125	SUlinAm	śūlinām	match
127259	śūlin	consonant-stem	Masc	Loc.Sing	2	100-999	4125	SUlini	śūlini	match
82970	tulasī	ī-stem	Fem	Nom.Sing	22	100-999	4127	tulasIH	tulasī	mismatch
82970	tulasī	ī-stem	Fem	Acc.Sing	4	100-999	4127	tulasIm	tulasīm	match
82970	tulasī	ī-stem	Fem	Ins.Sing	5	100-999	4127	tulasyA	tulasyā	match
82970	tulasī	ī-stem	Fem	Ins.Plur	1	100-999	4127	tulasIBiH	tulasībhiḥ	match
82970	tulasī	ī-stem	Fem	Gen.Sing	2	100-999	4127	tulasyAH	tulasyāḥ	match
82970	tulasī	ī-stem	Fem	Loc.Sing	1	100-999	4127	tulasyAm	tulasyām	match
82970	tulasī	ī-stem	Fem	Voc.Sing	1	100-999	4127	tulasi	tulasi	match
72780	yakṛt	consonant-stem	Neut	Nom.Sing	12	100-999	4129	yakfd|yakft	yakṛt	match
72780	yakṛt	consonant-stem	Neut	Nom.Dual	1	100-999	4129	yakftI	yakṛtau	mismatch
72780	yakṛt	consonant-stem	Neut	Acc.Sing	9	100-999	4129	yakfd|yakft	yakṛt	match
72780	yakṛt	consonant-stem	Neut	Acc.Dual	2	100-999	4129	yakftI	yakṛtau	mismatch
72780	yakṛt	consonant-stem	Neut	Dat.Sing	1	100-999	4129	yakfte|yakne	yakne	match
72780	yakṛt	consonant-stem	Neut	Abl.Sing	6	100-999	4129	yakftaH|yaknaH	yaknaḥ|yakṛtaḥ	match
72780	yakṛt	consonant-stem	Neut	Gen.Sing	5	100-999	4129	yakftaH|yaknaH	yaknaḥ|yakṛtaḥ	match
72780	yakṛt	consonant-stem	Neut	Loc.Sing	8	100-999	4129	yakani|yakfti|yakni	yakṛti	match
64777	yuj	indeclinable	Masc	Nom.Sing	11	1000+	4130	yug|yuk	yuj	mismatch
64777	yuj	indeclinable	Masc	Nom.Plur	16	1000+	4130	yujaH	yujaḥ	match
64777	yuj	indeclinable	Masc	Acc.Sing	20	1000+	4130	yujam	yujam|_	variant
64777	yuj	indeclinable	Masc	Acc.Plur	9	1000+	4130	yujaH	yujaḥ	match
64777	yuj	indeclinable	Masc	Ins.Sing	57	1000+	4130	yujA	yujā	match
64777	yuj	indeclinable	Masc	Ins.Plur	7	1000+	4130	yugBiH	yugbhiḥ	match
64777	yuj	indeclinable	Masc	Dat.Sing	6	1000+	4130	yuje	yuje	match
64777	yuj	indeclinable	Masc	Abl.Sing	3	1000+	4130	yujaH	yujaḥ	match
64777	yuj	indeclinable	Masc	Gen.Sing	2	1000+	4130	yujaH	yujaḥ	match
64777	yuj	indeclinable	Masc	Gen.Plur	4	1000+	4130	yujAm	_	mismatch
64777	yuj	indeclinable	Masc	Voc.Plur	1	1000+	4130	yujaH	yujaḥ	match
58492	ānṛśaṃsya	a-stem	Neut	Nom.Sing	42	100-999	4133	AnfSaMsyam	ānṛśaṃsyam	match
58492	ānṛśaṃsya	a-stem	Neut	Acc.Sing	13	100-999	4133	AnfSaMsyam	ānṛśaṃsyam	match
58492	ānṛśaṃsya	a-stem	Neut	Ins.Sing	13	100-999	4133	AnfSaMsyena	ānṛśaṃsyeṇa	mismatch
58492	ānṛśaṃsya	a-stem	Neut	Ins.Dual	2	100-999	4133	AnfSaMsyAByAm	ānṛśaṃsyābhyām	match
58492	ānṛśaṃsya	a-stem	Neut	Abl.Sing	16	100-999	4133	AnfSaMsyAd|AnfSaMsyAt	ānṛśaṃsyāt	match
58492	ānṛśaṃsya	a-stem	Neut	Loc.Sing	4	100-999	4133	AnfSaMsye	ānṛśaṃsye	match
10677	anukampā	ā-stem	Fem	Nom.Sing	23	100-999	4134	anukampAH	anukampā|anukampaḥ	mismatch
10677	anukampā	ā-stem	Fem	Nom.Plur	1	100-999	4134	anukampAH	anukampāḥ	match
10677	anukampā	ā-stem	Fem	Acc.Sing	36	100-999	4134	anukampAm	anukampām|anukampam	variant
10677	anukampā	ā-stem	Fem	Ins.Sing	47	100-999	4134	anukampA	anukampayā	mismatch
10677	anukampā	ā-stem	Fem	Dat.Sing	19	100-999	4134	anukampE	anukampāyai|anukampāya	mismatch
10677	anukampā	ā-stem	Fem	Loc.Sing	1	100-999	4134	anukampe	anukampāyām	mismatch
32805	arundhatī	ī-stem	Fem	Nom.Sing	58	100-999	4135	arunDatIH	arundhatī	mismatch
32805	arundhatī	ī-stem	Fem	Nom.Dual	1	100-999	4135	arunDatyO	arundhatī	mismatch
32805	arundhatī	ī-stem	Fem	Acc.Sing	43	100-999	4135	arunDatIm	arundhatīm	match
32805	arundhatī	ī-stem	Fem	Ins.Sing	4	100-999	4135	arunDatyA	arundhatyā	match
32805	arundhatī	ī-stem	Fem	Dat.Sing	3	100-999	4135	arunDatyE	arundhatyai	match
32805	arundhatī	ī-stem	Fem	Dat.Plur	1	100-999	4135	arunDatIByaH	arundhatībhyaḥ	match
32805	arundhatī	ī-stem	Fem	Abl.Sing	2	100-999	4135	arunDatyAH	arundhatyāḥ	match
32805	arundhatī	ī-stem	Fem	Gen.Sing	5	100-999	4135	arunDatyAH	arundhatyāḥ	match
32805	arundhatī	ī-stem	Fem	Loc.Sing	8	100-999	4135	arunDatyAm	arundhatyām	match
32805	arundhatī	ī-stem	Fem	Voc.Sing	6	100-999	4135	arunDati	arundhati	match
52634	chāga	a-stem	Masc	Nom.Sing	18	100-999	4137	CAgaH	chāgaḥ	match
52634	chāga	a-stem	Masc	Nom.Plur	3	100-999	4137	CAgAH	chāgāḥ	match
52634	chāga	a-stem	Masc	Acc.Sing	13	100-999	4137	CAgam	chāgam	match
52634	chāga	a-stem	Masc	Acc.Plur	2	100-999	4137	CAgAn	chāgān	match
52634	chāga	a-stem	Masc	Ins.Sing	5	100-999	4137	CAgena	chāgena	match
52634	chāga	a-stem	Masc	Ins.Plur	3	100-999	4137	CAgEH	chāgaiḥ	match
52634	chāga	a-stem	Masc	Abl.Sing	1	100-999	4137	CAgAd|CAgAt	chāgāt	match
52634	chāga	a-stem	Masc	Gen.Sing	28	100-999	4137	CAgasya	chāgasya	match
52634	chāga	a-stem	Masc	Gen.Dual	1	100-999	4137	CAgayoH	chāgayoḥ	match
52634	chāga	a-stem	Masc	Gen.Plur	6	100-999	4137	CAgAnAm	chāgānām	match
52634	chāga	a-stem	Masc	Loc.Sing	2	100-999	4137	CAge	chāge	match
90127	dos	consonant-stem	?	Nom.Sing	10	100-999	4138		dos	no_generation
90127	dos	consonant-stem	?	Nom.Dual	1	100-999	4138		doṣī	no_generation
90127	dos	consonant-stem	?	Acc.Sing	4	100-999	4138		dos|doḥ	no_generation
90127	dos	consonant-stem	?	Ins.Sing	2	100-999	4138		_	no_generation
90127	dos	consonant-stem	?	Ins.Dual	32	100-999	4138		_|dorbhyām	no_generation
90127	dos	consonant-stem	?	Ins.Plur	5	100-999	4138		dorbhiḥ	no_generation
90127	dos	consonant-stem	?	Abl.Plur	36	100-999	4138		dorbhyām	no_generation
90127	dos	consonant-stem	?	Gen.Sing	10	100-999	4138		doṣṇaḥ	no_generation
90127	dos	consonant-stem	?	Loc.Sing	7	100-999	4138		_|doṣṇi	no_generation
90127	dos	consonant-stem	?	Loc.Plur	1	100-999	4138		doḥṣu	no_generation
86145	dūra	a-stem	Neut	Nom.Sing	3	100-999	4139	dUram	dūram	match
86145	dūra	a-stem	Neut	Acc.Sing	16	100-999	4139	dUram	dūram	match
86145	dūra	a-stem	Neut	Ins.Sing	4	100-999	4139	dUreRa	dūreṇa	match
86145	dūra	a-stem	Neut	Abl.Sing	52	100-999	4139	dUrAd|dUrAt	dūrāt|dūrataḥ	variant
86145	dūra	a-stem	Neut	Loc.Sing	125	100-999	4139	dUre	dūre	match
23457	kirāta	a-stem	Masc	Nom.Sing	10	100-999	4141	kirAtaH	kirātaḥ|kirātam	variant
23457	kirāta	a-stem	Masc	Nom.Plur	31	100-999	4141	kirAtAH	kirātāḥ	match
23457	kirāta	a-stem	Masc	Acc.Sing	2	100-999	4141	kirAtam	kirātam	match
23457	kirāta	a-stem	Masc	Acc.Plur	6	100-999	4141	kirAtAn	kirātān	match
23457	kirāta	a-stem	Masc	Ins.Plur	9	100-999	4141	kirAtEH	kirātaiḥ	match
23457	kirāta	a-stem	Masc	Dat.Sing	1	100-999	4141	kirAtAya	kirātāya	match
23457	kirāta	a-stem	Masc	Gen.Sing	2	100-999	4141	kirAtasya	kirātasya	match
23457	kirāta	a-stem	Masc	Gen.Plur	4	100-999	4141	kirAtAnAm	kirātānām	match
23457	kirāta	a-stem	Masc	Loc.Sing	3	100-999	4141	kirAte	kirāte	match
23457	kirāta	a-stem	Masc	Loc.Plur	1	100-999	4141	kirAtezu	kirāteṣu	match
169681	niḥśvāsa	a-stem	Masc	Nom.Sing	12	100-999	4145	niHSvAsaH	niḥśvāsaḥ|niḥśvāsam	variant
169681	niḥśvāsa	a-stem	Masc	Nom.Dual	3	100-999	4145	niHSvAsO	niḥśvāsau	match
169681	niḥśvāsa	a-stem	Masc	Nom.Plur	7	100-999	4145	niHSvAsAH	niḥśvāsāḥ	match
169681	niḥśvāsa	a-stem	Masc	Acc.Sing	8	100-999	4145	niHSvAsam	niḥśvāsam	match
169681	niḥśvāsa	a-stem	Masc	Acc.Plur	2	100-999	4145	niHSvAsAn	niḥśvāsān	match
169681	niḥśvāsa	a-stem	Masc	Ins.Sing	1	100-999	4145	niHSvAsena	niḥśvāsena	match
169681	niḥśvāsa	a-stem	Masc	Ins.Plur	12	100-999	4145	niHSvAsEH	niḥśvāsaiḥ	match
169681	niḥśvāsa	a-stem	Masc	Abl.Sing	3	100-999	4145	niHSvAsAd|niHSvAsAt	niḥśvāsāt	match
169681	niḥśvāsa	a-stem	Masc	Gen.Sing	1	100-999	4145	niHSvAsasya	niḥśvāsasya	match
169681	niḥśvāsa	a-stem	Masc	Gen.Plur	1	100-999	4145	niHSvAsAnAm	niḥśvāsānām	match
169681	niḥśvāsa	a-stem	Masc	Loc.Sing	2	100-999	4145	niHSvAse	niḥśvāse	match
27939	nirvṛti	i-stem	Fem	Nom.Sing	39	100-999	4146	nirvftiH	nirvṛtiḥ	match
27939	nirvṛti	i-stem	Fem	Acc.Sing	66	100-999	4146	nirvftim	nirvṛtim	match
27939	nirvṛti	i-stem	Fem	Acc.Dual	1	100-999	4146	nirvftI	nirvṛtī	match
27939	nirvṛti	i-stem	Fem	Acc.Plur	1	100-999	4146	nirvftIH	nirvṛtīḥ	match
27939	nirvṛti	i-stem	Fem	Ins.Sing	3	100-999	4146	nirvftyA	nirvṛtyā	match
27939	nirvṛti	i-stem	Fem	Dat.Sing	2	100-999	4146	nirvftaye|nirvftyE	nirvṛtaye	match
27939	nirvṛti	i-stem	Fem	Gen.Sing	1	100-999	4146	nirvfteH|nirvftyAH	nirvṛteḥ	match
